,,,,TE A1 Corn Oil 10 ml/kg 48hrs,TE A3 Corn Oil 10ml/kg 48hrs,TE B1 TCDD 10ug/kg 48hrs,TE B2 TCDD 10ug/kg 48hrs,TE A2 Corn Oil 10 ml/kg 48hrs    ,TE B3 TCDD 10ug/kg 48hrs
38687,Atp1a1,NM_144900,0,-3.7160110778108,-2.6971617992565,-3.4864946249543,-2.321245100102,-2.2682660887539,-1.720188341783
38709,Cyp1a2,NM_009993,0,2.8131053715354,3.2452263976317,13.804160494911,13.228786274193,2.0834064291029,15.73874141337
38740,Efcab1,,0,-2.8822125175361,-3.135198191841,-3.0080219427623,-2.3146535691973,-4.4564188236898,-2.7844344604781
38746,Gpr153,NM_178406,0,-3.8989619776025,-3.2319378446262,-2.9952218829181,-1.1454417273516,1.1028874631612,-1.0725439562857
38748,Gyg,NM_013755,0,-1.5863280366854,-1.5775240900876,1.475896830177,1.3339913085515,-1.0232165358245,3.0665849504241
38794,Zfp316,NM_017467,0,2.9340262834489,-1.218873121158,-1.4080821725254,-2.0020918604404,-3.0283634782688,-1.9135287865285
38809,Osgin1,NM_027950,0,7.963536959468,3.5290759093279,1.2374965589941,1.2785096194877,3.0877490729582,2.0344124269104
38812,Rgs13,NM_153171,0,1,-3.1126479254427,-3.1474294200886,-1.8840308072454,-3.9968421802594,-3.1232158500566
38825,Ceacam1,NM_001039186,0,1.4765086650076,1.8944668052845,1.392278125945,2.4145655499417,3.3204504210369,1.3275595156805
38857,Dok1,NM_010070,0,-3.0127285288552,-1.1025962218633,-1.2587671481973,-1.6251408238321,-1.1251281743606,1.3044667088607
38858,Cd99l2,,0,-3.1222882881585,-2.1503888523992,-2.2147718757885,-1.1786050565238,-1.5681369925499,1.1313680238514
38890,Col5a2,NM_007737,0,3.4338711896056,3.7590058362329,1.5422472339456,1.7793361409248,4.0373090938864,1.288095313108
38907,Klb,,0,1.2213648017479,-2.2023482824191,-1.7249638578954,-1.6683570465871,-3.626586161364,-2.1803690065392
38909,Kdm2a,NM_001001984,0,3.4834854428533,2.467459312251,3.2941244308656,3.1146840579449,2.0739916329799,1.5977432814301
38930,Tgfa,NM_031199,0,3.4616965879046,3.1938829794801,2.4594839907556,1.6513989343152,1.9077435768056,1.0802465799167
38960,Lilrb3,NM_011095,0,-2.7150447992211,-2.5897211282787,-1.3820285028924,-3.0535708422758,-2.29816920027,-1.3536768442059
38980,Gm6809,XM_892614,0,1.2511875088892,-2.991747935429,-3.1210519674652,-2.1265617595403,-5.1882751502494,-3.7705525681747
39051,Col2a1,NM_031163,0,4.1476394825811,2.2959213150279,1.5013190661504,1.4440558824513,1.3150946167038,-1.3883820814419
39084,Ptprc,NM_011210,0,-2.9687046997147,-3.4217005531342,-1.5740517263327,-2.2832633205511,-1.7781401977398,1.0125544811234
39101,Rbm38,NM_019547,0,1.2498598005552,-1.8122912766291,-1.2654529425174,-2.0721109225831,-5.6367399606001,-1.8332597355485
39131,Tmem87b,NM_028248,0,1.5376588777424,1.8220571719099,1.929318816659,4.2486406498215,2.550633151091,1.3973010969604
39136,Myc,NM_010849,0,3.0371273308913,-1.7662818246825,-1.2399260947445,-1.2234023207401,-1.5244247808786,-1.3583666173768
39147,Apob,NM_009693,0,-1.2750875344375,-2.3451466186156,-2.4027910190002,-1.1159599275063,-1.8062796954021,-3.0414732418685
39161,Ghr,,0,-3.9769396442888,-1.6386718755551,1.1864608165444,1.3645611422847,-1.7295694277811,-1.2870487584716
39193,Myo9a,NM_173018,0,-1.3546278497242,-3.1251725426443,-2.2662457361668,-2.1541106108212,-4.3471036960621,-3.3023948626187
39209,Ppp1r13l,NM_001010836,0,-3.205457329468,-3.7128550954448,-2.7784782406197,-1.5372694621159,-1.0406416407926,1.4188092133634
39219,Hacl1,NM_019975,0,-2.9612699529217,-3.328725630486,-1.5163763416892,-1.9827638856397,-2.0445182897608,1.0606453687971
39250,Msi2,NM_054043,0,-2.210156362931,-3.3288176078449,-1.7547489855041,-1.0312270584908,-1.6733777881111,-1.9152391028049
39287,Pias4,NM_021501,0,3.059341796183,2.1180928783627,1.7075404480487,1.1667701235564,1.1199960731999,-1.5295194358298
39303,A_51_P173361,A_51_P173361,0,1.5736857057033,1.3961047348729,-2.1021223998296,1.004113832766,-3.3936261680158,-3.1445680680107
39356,Vac14,,0,-1.374788846185,1.0348731041739,-1.0671559741776,-1.36200279875,-3.9215341378935,-2.1565672219286
39359,Plxna2,NM_008882,0,-2.2271475998246,-2.6850414842795,-3.2238735564315,-1.5121295484302,-2.0642676185851,1.5120912490387
39361,Rarb,NM_011243,0,-2.4944626180587,-2.0348528088938,-3.1326220461701,-1.5453398358141,-1.4593249243179,1.0272125103514
39384,Mthfr,NM_010840,0,3.0272689049857,2.0545750031719,1.2638862816625,2.4208227943827,1.412205829813,2.1674695253248
39404,Esr1,NM_007956,0,-1.9658799801875,-3.2448677417757,-1.1369419734583,1.2563455331721,-1.4519344170406,1.5262862789271
39486,Zfp735,,0,1,-3.8658767148563,-3.1931623504303,-1.6040392831058,-4.1482985051381,-3.4482202661948
39492,Myrip,NM_144557,0,1,-3.1137016728657,-3.0143522391766,-2.4245380265682,-3.7094455451619,-1.6329917851454
39552,Egfr,NM_207655,0,2.8501715453936,3.1719402653717,2.1673447593404,1.496266663305,2.3651952601389,1.2282299972032
39571,Ube2i,,0,1.3669417241623,-1.7830478578433,-1.5025882901218,-1.8764370523912,-3.3292545350077,-1.7454563799731
39650,Synpo,NM_177340,0,-2.6026393996555,-4.7528707039082,-4.6663681587825,-3.8180358328774,-1.6551410120009,1.2589071495944
39667,A_51_P352027,A_51_P352027,0,-2.0482313070012,-3.6597717460008,-3.1840215613302,-2.12477525524,-4.7008565653301,-3.9440099326148
39743,Nipal1,NM_001081205,0,-5.0863120379418,-3.6205204093614,-8.5191251836676,-5.5218295940205,-1.6724378970467,-1.3552674255699
39745,Ctss,NM_021281,0,-3.3013988829204,-3.9669707658405,-2.0019673946638,-4.7835024419116,-2.5742990712051,-1.8588656407585
39783,Fgf8,NM_010205,0,-1.6776601935869,-2.3492379072855,-1.927143258029,-1.5587626823772,-4.7098274875502,-2.2315776337886
39791,Ccdc27,NM_001033455,0,-3.1831419051949,-3.3059174128942,-2.049816572387,-2.1259448787659,-3.3835609181938,-3.0035301788056
39809,Scgb3a2,NM_054038,0,1.0328634279019,-1.310406383382,4.1774763510051,2.4270683113904,-2.0606014448123,-1.8004953330437
39889,Zfp608,NM_175751,0,-1.2797466459669,-3.2572718046956,-3.1926256609912,-2.0174603123484,-4.0173253015174,-2.3714938350787
39913,Fam73b,NM_175392,0,1.1279389656417,-1.0125226800603,-1.4459390941814,-1.6369032086377,-2.0908602202074,-3.0320754216919
39941,Sds,NM_145565,0,-2.3645309337246,-1.4290946717523,-3.3874820297483,-2.8091181126248,-1.4538714222316,-1.1810250248024
39951,Tssk1,NM_009435,0,1.0983281129454,-1.0142088596031,1.3450920318675,-1.9251430242826,-3.6890708831573,-1.1556243919702
40018,Pom121l12,NM_001164166,0,-1.1484344190419,-3.2296688888199,-3.0361624165152,-1.851995810901,-3.123884728405,-2.1652497643152
40022,Scrt1,NM_130893,0,-1.3697647949974,-4.0291830658728,-3.8504545373069,-1.8967059212111,-3.8317750036138,-2.9894686264939
40024,Fam59a,NM_001033445,0,4.0780073106199,4.3444519674824,2.120454705307,2.1974904683973,2.7230962995675,1.6613877349503
40070,Tnfaip8l1,NM_025566,0,1.7801475463043,1.1166210224862,3.2950195826822,3.1740444177359,1.4289466018797,1.535044606296
40120,BC017612,NM_133214,0,-2.8456861489403,-5.6376355878111,-2.63588828552,-1.5627373785169,-1.3704525395939,-2.0747271968885
40217,Acot4,NM_134247,0,-3.8419083463721,-2.5394928827435,-1.9712558719076,-1.8352659198143,-2.3098777738408,1.1241058294304
40330,Ddx58,NM_172689,0,2.1984368750808,3.0811582181046,1.9225338714627,2.2467926785268,3.6030476029741,1.3924448395461
40350,Slc30a9,NM_178651,0,2.1293056182591,3.4335707450868,2.0748466312239,1.9433946373822,2.812800949527,1.0607193708329
40442,Adcy8,NM_009623,0,-2.056169912876,-3.1715897089507,-2.1628579638381,-2.2633514717759,-4.101408243677,-3.0013801088675
40478,Adh6-ps1,,0,3.2914859075012,2.2892857238974,2.1275511006649,1.6992723861069,2.2303344880079,1.5331583053911
40541,Apol10b,NM_177820,0,1.7781279148249,-2.2627157508302,-1.0273258117974,-1.7593611593075,-4.1200643576259,-2.4303398050852
40571,Pou6f1,NM_010127,0,2.8457385688992,3.4036508239539,2.6325340670246,3.8798148413344,3.8613485003058,1.2091405889589
40632,Gpr27,NM_008158,0,-1.6512164250459,-2.113722644187,-1.7406802428606,-1.9634642580838,-3.5576809638425,-1.4737981261278
40636,Ift88,NM_009376,0,1.1198511491691,-1.0907645126586,-1.0250867028421,-1.5428226284449,-2.4002197224785,-3.0909359090127
40637,Hs2st1,NM_011828,0,1.607766591422,1.7346305865957,1.5864083971372,3.2258561717477,3.1339062462542,1.1353864318672
40638,Cyp3a44,NM_177380,0,-47.22696098574,-60.104916755944,-140.85426443217,-36.510686588989,-40.345026029733,-4.7389267955679
40647,Nr6a1,NM_010264,0,2.7310270392027,2.5220517870477,-1.3093386865288,1.5883272979135,3.7840511653308,1.2908714628228
40675,Tia1,NM_011585,0,-1.1669710976077,-1.2294928288145,-1.1928128251117,1.0106617511869,-1.615135638164,-3.3164999875189
40698,Pikfyve,NM_011086,0,1.5517258676945,-1.9299764069708,-2.9590206774929,-1.7519592483794,-4.1907427272744,-3.2183479809655
40705,Pygl,,0,-7.4196257537728,-1.2157369039554,-3.7186902062572,-1.5399158886606,-1.4269869452436,-1.1130085485998
40732,Olfr836,NM_146564,0,-3.3391813030521,-3.4443557407363,-2.5698099126015,-2.5922805420272,-4.0922579398795,-2.8045487918179
40733,Snhg8,NR_028574,0,-4.1294384760312,-2.9923197566674,-1.9946697432771,-1.5521368148988,-1.7133180884637,-1.3488479617196
40753,Spata21,NM_177867,0,-2.4883072217306,-3.6751663377467,-2.5642006149302,-1.8599873905219,-1.8233582231223,-1.0633726841687
40761,Myh10,NM_175260,0,2.3130179335268,2.3464915791527,1.842430014581,2.3492324979715,3.2258190329198,1.2848132300534
40782,Col2a1,NM_031163,0,4.538569601699,2.2155777750876,1.4474814273567,1.3742444762414,-1.0383213880524,-1.4195313883916
40801,Bhlhe22,NM_021560,0,-1.1734365191415,-1.0288261634538,1.3395162916109,-1.7374727421125,-5.1114603936984,1.0309485686531
40825,Kcnk7,,0,-3.2224411887901,-3.2126987181108,-4.0501956230988,-2.1205328271843,-3.4522083605977,-2.6212956089554
40928,Trp53,NM_011640,0,3.5946614979029,2.3155278028886,2.537038162546,1.5398024276449,1.0431695462372,-2.2052000822214
40935,Dhrs7,NM_025522,0,-3.8889915543562,-2.6881840504116,-2.1605882006336,-1.8051155191724,-1.6784406920677,-1.0782048970511
40942,Siae,NM_011734,0,1.603998655814,1.6052770618102,1.6706943349858,3.2006781126356,1.6389511147705,1.86981655232
40943,A630072M18Rik,NR_030699,0,3.297797618155,2.5218427351137,3.5233679540579,1.1702336983226,2.6469698832225,-1.197575216998
40950,Mt1,NM_013602,0,-1.5846560023679,-2.1176734902267,-3.552867407629,-2.8623187797787,-2.029579184111,-1.6936668999119
40971,Rhox6,NM_008955,0,-2.0183291843416,3.0035509265287,1.7228322785563,1.2807164859778,-6.9189469384066,1.3061468277965
40992,Khsrp,NM_010613,0,-2.3573984844957,-3.2503191005813,-3.4941777989533,-2.935418317674,-1.3949864847765,-1.0091277523232
41011,Cxcr7,NM_007722,0,1.5339528123614,2.1375535328542,3.4720982027206,7.5380844744681,3.8959914937699,1.5202114526313
41053,Nr3c1,NM_008173,0,3.1065475108242,4.8731749151911,1.4314098453502,3.6087267594563,3.5072926087252,1.190646117105
41107,A_51_P344704,A_51_P344704,0,1,-1.9163066204452,-1.6278035826891,-1.3066281187225,-4.3146244480881,-1.2085888965064
41109,Tgfa,NM_031199,0,3.3133857490306,3.3104268821361,2.4226573847,1.4328640944272,1.7759919789122,1.0505373558304
41185,Nsdhl,NM_010941,0,1.4507046396045,2.91564738666,3.2864951824435,3.4384681033359,2.6140145463888,2.7099669851152
41191,Ptpro,NM_011216,0,-1.396439098501,-2.7235415173866,-1.6929066072415,-2.0123615003748,-4.172640797445,-2.7209026273006
41192,A_52_P796659,A_52_P796659,0,-1.9168141204262,-2.6472075939581,-3.658339447251,-1.5714660393479,-3.4808475260334,-2.4813384198276
41203,Kdm5d,NM_011419,0,2.3710897875927,3.2197488740658,2.756087491155,3.5754523946267,2.6609088625228,1.0968150474372
41207,Glipr2,NM_027450,0,1.8415944607812,-1.4205253881554,-1.214679774057,-1.2595604053357,-2.6112472763521,-3.0727130153551
41213,Cyp2j11,NM_001004141,0,-1.3655418041606,-3.9539939457678,-2.457644148624,-2.3598641352507,-4.0750693123504,-3.2137789364509
41241,Afp,NM_007423,0,1.0676482683466,1.367476903839,3.4761459298734,4.1700666851461,2.945086127342,2.4943649768582
41263,Satb2,NM_139146,0,-1.0591230016738,-1.8815770186105,-1.2478244758928,-1.5399407093723,-3.277072126025,-3.1309130010046
41266,Lrp11,NM_172784,0,-1.0968067132859,1.3123268061365,3.3577163080083,2.449176027972,-1.039970691105,-1.2781917202802
41306,Serpina7,NM_177920,0,-1.2792399095241,-1.1580251726513,-10.624047408163,-3.0990030238356,1.2209531509443,-1.9971652459914
41318,A_52_P293796,A_52_P293796,0,-1.4129181369703,-3.1300119814775,-2.8616993179602,-2.3035359795268,-3.0227901613783,-1.6399892451249
41329,Traip,NM_011634,0,-1.2168271746955,-2.1228680461397,-1.3736433879158,-1.8056933556983,-3.9968329772008,-2.3787839522494
41361,Emx2,NM_010132,0,-1.0928642010216,-2.511799675524,-2.0079736065299,-1.9279954293629,-4.2501474768851,-2.6829773109317
41368,Gatc,NM_029645,0,1.8446501011212,2.0249299317285,1.6056134591725,3.3032770496706,3.2533366073324,2.1222131438802
41403,Taf4a,NM_001081092,0,3.0079596073698,3.0830033739065,1.6910949786661,1.3077929745269,2.88460930433,1.0852545117112
41456,1700129C05Rik,NM_026461,0,-1.0823260215805,-3.6604543914638,-4.8894386363865,-2.087757247589,-4.2539756534541,-3.1443508564462
41459,Raet1a,NM_009016,0,-3.0642486257642,-2.8355218615773,-2.2842782258063,-1.8136145862213,-2.2055250764608,-1.1789763680989
41502,Lta,NM_010735,0,-1.1308374952873,-3.0084791084473,-2.8434853823881,-2.0566813031279,-4.4694388528709,-3.0451451601044
41559,A_52_P462257,A_52_P462257,0,1.7244714155679,-1.097606575183,10.716180003578,2.1368547374581,1.0426088331034,1.5957064481476
41575,Rbl2,NM_011250,0,3.2855645197576,3.26091891569,1.7605647412033,1.2830748727444,4.3761983696417,1.0304084226692
41582,Clcn6,NM_011929,0,-1.506492590534,-1.4459990245838,-2.008935531122,-1.5949607497145,-4.7132990955211,-3.0526077325742
41666,Gm1381,NM_001033478,0,-7.0878578662222,-3.8919298165201,-1.4344089951016,-2.0497457754534,-3.2312160694791,2.3266979114469
41718,Phf15,NM_199299,0,1.1896439491498,2.4020055138534,-1.0160558952362,3.0548156018004,2.1700862739341,1.182831005101
41764,Rell1,NM_145923,0,3.1247336189519,2.0561273027618,2.2091642164332,3.247655839769,3.0659424601144,1.4300657320833
41777,Mobp,NM_008614,0,-3.7804804801465,-3.4731136909906,-2.6003631321477,-2.0007415898229,-3.7017151807866,-2.5208615840115
41841,1700025H01Rik,XM_001479023,0,-1.18112619121,-3.3046159904211,-2.8642373256431,-2.2632837225183,-4.1745243631036,-1.5270455790048
41844,H2-T24,NM_008207,0,-1.4722955519062,-2.3476805395091,-2.3143338100778,-1.8973655022133,-3.4992502314503,-1.8687792359374
41868,Fnbp1l,NM_153118,0,-2.8157558819361,-4.1220285930463,-1.7739362151892,-1.6151579522416,-1.4607167185945,1.399635663441
41874,Hspb7,NM_013868,0,1.8487917734517,-3.0984892947134,-2.3801043605228,-1.9678998834307,-4.0979532537388,-2.5634862953406
41965,Myc,NM_010849,0,2.3482752455843,-1.2722896668913,1.4688924547558,4.4717240973473,1.0685375782385,2.3350920217564
41966,A_52_P412796,A_52_P412796,0,-3.5530146647121,-2.1600410267317,-1.2785861625859,1.0735673623821,-1.3529850567737,-1.3758338807112
42042,Sdk2,,0,-1.1229654638693,-3.7892302876421,-3.4732256527526,-2.4062347808494,-4.2353080139313,-3.1266840629564
42047,Gigyf2,NM_146112,0,2.9365134880954,3.9323847208815,2.0425467241764,2.6791436488805,3.1283763929681,1.0471307180455
42094,Odz3,NM_011857,0,-3.2861546655186,-2.2344878626984,-2.2289277952269,1.0363052539888,-1.7057485076883,1.443025481166
42104,A_52_P629907,A_52_P629907,0,1.2955613995631,-1.7356973483991,-2.9417583849136,-1.9136962242423,-3.3501711933476,-2.7187169822824
42121,Zfp259,NM_011752,0,-2.4093561390766,1.1985528805259,-4.6484161351534,-2.2794811227756,-1.813961227503,1.4317460710153
42125,A_52_P402104,A_52_P402104,0,-2.9374805521212,-4.1816145670669,-3.1866032886119,-2.1644272847141,-4.7523454262535,-3.4656284486795
42132,Wipf3,NM_001167860,0,-2.6601124757419,-1.5534919244691,-1.7508018627296,-1.4702459779284,-1.4791458521448,3.4295489031723
42166,Cyb5r3,NM_029787,0,2.2644148796215,3.0858655493442,1.1477965102818,1.2766445630209,2.0327501416505,2.0605967001076
42196,Nme4,NM_019731,0,1.7771578326153,1.8956536874385,4.7644853949496,5.1522152648415,3.4371224146134,3.8451120495483
42257,Nt5e,NM_011851,0,-3.5374148936031,-3.6634899121856,-2.4737738823051,-1.2734502998247,-3.3031629604934,-1.1311091094104
42290,Htatip2,NM_016865,0,-1.1512864677928,1.1392396717618,4.3693516641736,3.7633447092354,1.2310596589882,5.7743619107336
42325,Col2a1,NM_031163,0,4.1982857997597,2.4335988977278,1.3541444683754,1.4947377400803,-1.0289981643105,-1.4353142612044
42364,Pank3,NM_145962,0,1.2308363112253,1.3982151387174,3.2455402540247,2.5694489883835,1.6871434103399,1.0024480145132
42393,Slc29a3,NM_023596,0,-1.3835090361324,-3.6467248795383,-3.0324664171531,-2.0976981732242,-3.5833068518079,-2.8110463076644
42420,0610030E20Rik,NM_026696,0,1.0412451703172,1.2552510692848,1.3002264605482,3.8324809076683,2.3792495727733,2.6640109156403
42443,A_52_P486910,A_52_P486910,0,-1.7951303932651,-3.2497054593372,-3.3865617588314,-2.8665927622321,-1.3464833887769,1.4514263391708
42463,Il28b,NM_177396,0,-1.358404150952,-3.121885711384,-1.5202114526313,-1.8473704819273,-3.3105259766339,-2.0894548926959
42498,Col1a1,NM_007742,0,5.7576995679139,2.8325070533988,1.6403366936855,1.3822926539061,1.3436711731556,-1.0131287740387
42559,Zfp449,NM_030139,0,-1.7734992126429,-1.4863188989488,-1.3646334106156,-1.3740799417199,-2.5546770116554,-3.2786948612107
42577,Ptms,NM_026988,0,-2.2339631242807,-3.7109149421268,-3.4095180975503,-2.7124016506635,-1.5264128027162,1.1117560461881
42583,Slc1a4,NM_018861,0,1.7873722048312,1.5718496401928,2.4323104181786,3.3632178551403,1.8265854757666,-1.0770910074144
42620,Ntng1,XM_001479688,0,1,-3.3398272204395,-2.6896576200042,-1.3153914056797,-4.0713458864914,-2.4109155605715
42643,A_52_P593861,A_52_P593861,0,-1.1537228656393,1.2487778876885,1.6414739692107,4.299500462477,1.9868404811273,1.0105232030853
42679,Ntng1,XM_001479688,0,-1.1077123557819,-4.1862098958517,-1.567996178887,-1.5796359171624,-4.3468534638602,-2.4122038151029
42747,A4gnt,NM_001077424,0,-6.7929434627571,-3.395376980811,-2.7228392351031,-1.9578075546512,-4.5666002910018,-2.939456245518
42804,Afp,NM_007423,0,1.1057766118786,1.313923257301,3.5789695218751,3.84465168483,2.4305692545482,2.8198564479257
42850,Zfp869,,0,-1.1400783538525,-1.9747358019603,-1.653209910183,-1.9133745805423,-3.0581515250636,-2.0397549700449
42853,Myc,NM_010849,0,2.576688979576,-1.2759216304337,1.6411565106993,4.7596059635265,-1.2188602110546,2.1350989157382
42871,Tgfa,NM_031199,0,3.0406749760353,3.5517304612291,2.3326844805893,1.8146881363254,2.2550438952688,1.1015537670479
42917,2010300C02Rik,NM_028096,0,-2.3071030854453,-3.8977860773435,-2.6160557808792,-1.9137667287154,-4.5669262671942,-4.7316215379727
42950,A_51_P250217,A_51_P250217,0,-1.881672335831,-1.6748310355041,-3.8002485327126,-4.077406397532,-1.8375281458597,-1.634443829918
42953,Cpz,NM_153107,0,1.1151582457202,-2.0499062520133,-2.6539149443891,-1.9359315606567,-3.9454723120368,-2.8647847754182
42958,Mei1,NM_028897,0,-1.7893899754401,-2.103211753025,-1.5349703821031,-1.8707079849732,-3.211855512396,-2.1974803486031
42991,Kctd12b,NM_175429,0,-2.5973710761519,-3.3512436184989,-2.0031524382344,-2.1838610371307,-4.377669796051,-4.4023645229868
43008,Gm9767,NR_028030,0,-7.4629064907332,-3.6642407483736,-2.8632152597658,-1.4756725542684,-4.8776091868838,-2.9270288295119
43038,AU042671,,0,-1.3318827679357,-2.4965369602609,-2.9870397361628,-1.9815772154212,-3.547692746231,-2.0028203708773
43057,S100a11,NM_016740,0,1.9763187911325,1.745355906319,1.3317662356445,3.439196578109,2.9706671926107,2.5007311277355
43099,Fzd7,NM_008057,0,2.1994393970136,1.3853069083577,2.1067596893847,3.3091922610053,1.274371352241,1.0016769842272
43150,A_51_P220625,A_51_P220625,0,1,-2.7272628707939,-1.5539927918237,-1.6720836489571,-3.5716261990762,-1.9101171327722
43168,Gstt3,NM_133994,0,-3.120089126657,-2.0345342251571,-2.9727610356578,-2.1812377234879,-2.0441370034544,1.0695756322636
43192,Ms4a6b,NM_027209,0,-3.5347768333597,-3.4099106554246,-1.4685677946524,-1.8672350889103,-1.3030587594431,-1.2058206027945
43196,Smarcc2,NM_198160,0,-1.1963768477875,-3.3564949646415,-3.3026153872916,-2.4018893693975,-3.7227253788683,-2.2459547389449
43204,Grm7,NM_177328,0,-2.1720058968563,-4.1376237875188,-2.5991419572734,-2.2828269973752,-3.552033066099,-2.0709327683505
43207,Adam1a,NM_172126,0,-3.7998285369331,-2.2617677121001,-4.322669183652,-1.6498254549704,-1.5094926406023,-1.1362910867096
43220,Trp53,NM_011640,0,3.4924242891958,2.5702478231522,2.7154136699557,1.4432747043572,1.0280896806906,-2.6171824536503
43252,A_52_P877097,A_52_P877097,0,-1.8972693900462,-2.3080966996661,-1.8051861799008,-1.817745172775,-3.5877485699096,-3.1884234897242
43253,Fhad1,NM_177868,0,1.4021968915036,-2.6775278697792,-2.7961920718097,-1.9413864762871,-3.8911950429239,-2.6961124383129
43278,Elovl6,NM_130450,0,-2.1019239562531,-1.4936436607372,-3.6908551384252,-2.2972380444556,-2.1907357730287,-1.2869035532383
43291,Esm1,NM_023612,0,-3.2277210905013,-1.7913357777236,-3.2317592460754,-1.5934667290178,-1.3463159779857,-1.8644725767317
43308,Usp38,NM_027554,0,2.0079273717613,3.045110101777,2.2818757865881,3.0009032923627,2.6632626591013,-1.0992961323619
43313,Cyp2c55,NM_028089,0,3.155752972774,2.1873636970661,1.0499854960627,4.217897289718,3.6001119010143,2.9877413656965
43432,Dsel,NM_001081316,0,-2.460741536141,-3.1055319380843,-2.0119862110524,-2.1035410908415,-4.3627969414465,-2.7227828095665
43462,Dmd,NM_007868,0,1.1664504634414,1.3631103017366,1.4536839652085,3.1141820706457,1.9986465580914,1.2409891943838
43469,Cyth3,NM_011182,0,1.0649779108853,-2.3622344564254,-1.8137022843817,-2.0735571041643,-3.0324803822092,-1.9499388853829
43484,Rbm3,NM_001166409,0,-1.8683877018468,1.1666693808749,1.3206386401246,-1.1332256604383,1.3445718047661,3.352594282237
43597,Tnni3,NM_009406,0,-1.0922312549168,-3.5317097148809,-3.2950878669565,-2.1982597091407,-3.510023305013,-2.3471400283188
43661,Srpk1,NM_016795,0,1.5113776651207,1.4893370722401,1.2235657169516,3.2559445494267,2.3728429785864,1.4413020355946
43719,Arhgef10,NM_172751,0,-1.3897158155582,-1.2775796926516,-1.745488532764,-1.020900014538,-4.1307983987468,-1.5953574325832
43722,Ifih1,NM_027835,0,3.2846038681559,2.869333309531,2.4630543776216,1.4961288583987,1.6891530433576,-1.0703852109353
43750,A_52_P949284,A_52_P949284,0,-2.5877183172375,-2.8488133772544,-2.1653345223952,-1.9796936953317,-4.5271929018404,-1.7550197171303
43761,B4galt5,NM_019835,0,-2.7991231108642,-3.5529983025126,-1.6507982507108,-1.7362929425982,-3.8383626089029,-2.6226962784777
43804,Ptf1a,NM_018809,0,-3.7451567551619,-3.7766870578178,-3.2833561969985,-1.9595935441034,-3.8165679592678,-2.0895751748501
43818,Rcor3,NM_144814,0,2.0548020957425,2.7185041479891,3.5097970127424,4.2023768948426,2.1815943491064,1.0823741211011
43820,Trim65,,0,1.1435372077646,1.0731291697435,1.4253745492738,3.1513888928533,1.7256511293319,1.0322493070393
43969,Sfrs3,NM_013663,0,-3.5557809591272,-2.1456407069937,1.0658838943251,1.6790668987616,-1.0772142751243,-1.0489833623082
44016,Ear11,NM_053113,0,-3.2504987248158,-2.7705181524178,-1.4759715963875,-1.5021489550124,-1.1131074769562,-1.078898278168
44053,Hspb7,NM_013868,0,2.1000807786765,-2.9082852454283,-1.7030602010453,-1.894174562369,-4.6504502210711,-2.1991203631829
44130,Dcaf4,NM_030246,0,1.6429222073377,2.5229985446381,2.391316167003,3.1444594603529,3.6997467725496,1.6438114454259
44132,Ptprc,NM_011210,0,-3.0399259171371,-3.1302930717367,-1.6175212690984,-2.5466015554122,-1.7245309777291,-1.0978775386716
44141,A_51_P124485,A_51_P124485,0,-3.6755048486644,-2.0043243378492,-2.0136778826818,-1.0232278213333,-1.4237016881454,-1.1448249875656
44146,Erdr1,,0,-2.30984054331,-1.7873680892593,-2.9747056614269,-3.0286284663165,-1.4599399741179,1.3894214523572
44185,Clec1b,NM_019985,0,-2.7059452177726,-2.2697603231513,-1.2885551172606,-3.0108907676925,-1.5801161066206,1.0595632822722
44208,Nqo1,NM_008706,0,-1.4932791456108,1.0374474319647,2.1821118110488,3.4356902307812,1.3397538076349,4.3533441369338
44213,Ccdc28b,NM_025455,0,1.4704254133,-2.1196785255438,-1.5774078580993,-1.8189970720433,-3.8460240885582,-3.6087101406937
44241,BC026782,,0,2.0363104969221,1.7379929082095,2.2160165523767,3.6121851261175,1.5808985459155,1.5269154869082
44245,A_52_P346252,A_52_P346252,0,-1.2844612296579,-4.1306747509049,-2.6090836303733,-1.9144939576257,-3.4683506646582,-1.7770555341314
44253,Fbxo36,NM_025386,0,1.7262631504554,1.6095037763492,2.8985179885583,3.5697105272375,2.7733520338633,1.7496653853273
44352,A_51_P102257,A_51_P102257,0,-3.4626293030992,-1.3608491927124,-2.8100302816134,-1.2833496603489,-2.9345330155911,-2.0795673968008
44386,Insl6,NM_013754,0,-2.4977329323042,-1.4269343740701,10.095317914852,7.4665503832143,1.2405517908054,3.7105817138894
44422,A_52_P311031,A_52_P311031,0,-2.3089525071248,-2.6245992476462,-3.3812010876065,-2.4991999298097,-1.2606862032215,1.1915305998557
44432,Src,NM_009271,0,-2.2442177863055,-3.8182644148818,-2.3242990248279,-1.5684908878258,-3.3690154296686,-1.8003129273605
44439,Prkag3,NM_153744,0,-1.7993638870138,-3.5619596872978,-2.9222946299475,-1.6642286722367,-3.3908298682415,-1.6142507616851
44468,Slc1a4,NM_018861,0,2.3453086212003,1.2770208850657,3.0915124513551,3.2612417990355,-1.4402238548788,-1.8316310621325
44479,Lgals9,NM_010708,0,3.3349321306772,3.5349803173275,1.3242287118649,1.4640132253681,2.8189410892476,1.860270075431
