Clone#,Gene Name,518:TE A1 Corn Oil 10 ml/kg 48hrs,519:TE A3 Corn Oil 10ml/kg 48hrs,538:TE A2 Corn Oil 10 ml/kg 48hrs    ,520:TE E1 Aroclor 1260 200mg/kg,521:TE E3 Aroclor 1260 200mg/kg,540:TE E2 Aroclor 1260 200mg/kg 48hrs,530:TE C2 Wy-14643 50mg/kg 48hrs,531:TE C1 Wy-14643 50mg/kg 48hrs,532:TE C3 Wy-14643 50mg/kg 48hrs,533:TE B1 TCDD 10ug/kg 48hrs,534:TE B2 TCDD 10ug/kg 48hrs,539:TE B3 TCDD 10ug/kg 48hrs
34331,Tceal1,2.035555743541,2.5451067337756,5.3161717097878,4.5610307476946,-1.1815331199694,-1.6943378004473,2.2408614220611,-1.1025599173117,3.6656415956155,1.5580916495005,4.6935127286973,-1.2753518015984
34406,Utx,2.6403348011287,3.0159698800616,2.5171494409763,3.5162277738715,1.0435995904649,-1.6762894047665,2.4391022116715,1.2233133071594,2.3933598433169,5.1605857639287,1.8672995820393,1.2620774293455
34414,D14Abb1e,1.7734052915744,4.6919891590807,7.9690031776361,3.203553638712,-2.630225597326,1.4154613004657,3.7280780839506,1.1287412586167,3.148668939413,5.4515374516206,2.8320048971003,-1.0158378253092
34421,Lpl,3.5928823803149,2.5314304510125,3.0652718720878,5.3069256107916,1.4075246195492,1.9051974870203,3.9863001870332,3.0631058166225,3.4172676870256,2.9752810761572,3.0172965764884,1.6780233506901
34465,Masp1,1.8868179534842,2.783831854351,1.7648589431432,2.4728911482346,1.1576815180544,1.0229455796243,1.9891017523769,-1.0241474783017,2.074813188917,5.5513294269945,1.4365607619785,1.1518284464495
34474,Cyp1a1,-1.3356817744227,1.1146622673761,1.0608945051265,2.0393510930272,1.460501475284,2.4811270295968,2.8907464434958,1.3721449765731,6.0059816365782,228.8495169152,73.737770101315,104.27975448505
34489,5730410E15Rik,-8.5811402474152,-2.7294616708775,-3.5982803734166,3.4381989234493,-8.872377258893,-2.450558079638,-1.5128678716959,-1.0464536569096,-1.0889263323086,-1.078201917865,1.8223131118264,-1.0229116857029
34492,AK084126,1.2598446614174,6.4151674957706,1,4.821553610359,-5.1813269759279,-2.0017277045992,5.1869253775699,1.1065995773359,-1.1163176721383,5.7501476966922,1.8370374078703,1.0251268295666
34511,Ndg1,-2.2707169405636,-3.5222323374736,-6.5424588538359,-4.7502558339526,1.4885313987826,-1.0694803265793,-2.4460425076908,-2.9539354446402,-2.7356466437514,-3.1503659148313,-2.171600835131,-3.7387721587522
34521,Chd6,-1.0475286263797,-4.7008024450304,-4.8243410271781,-6.107985536624,1.0674044277784,-1.4785159023768,-2.3010603019096,-2.5316694444884,-3.4233003145965,-3.626819983552,-2.2471186283416,-2.7011394138649
34528,Fbxo8,5.0388566114209,2.2496398682486,1.9717779242279,1.5830367606749,1.625986741572,1.2768297701665,2.2868148302518,-1.1336142590445,1.6569980601864,5.1834271599954,1.2039013459756,1.114770069987
34533,Fyb,-1.5463044296596,-2.4242030873985,-1.3932113376681,-1.1840886002819,6.5550498685389,2.1013964778439,-1.1487663351779,-1.1597174715234,1.6871628344081,-1.1810514033799,-1.1151258925805,-1.0120248112714
34553,Rad9b,3.249084452643,2.9469922924525,2.0104764949091,3.2577368469106,-1.1879927766134,1.9800447242651,2.301516008323,1.0164823218307,2.5335063666426,8.3570307466801,1.2362610885668,1.0748414348004
34561,1700025K23Rik,2.0455495310857,1.5514293386202,1.3616641391077,2.6721694835518,3.4474898800657,1.9690602271619,2.6142432780507,-1.0964133123902,4.4216259458851,5.2408773956827,1.3238354300181,1.0329485729736
34566,A_51_P114403,-1.1398998591621,-1.3076634948389,-1.3996195496327,-1.5146734048775,-2.4035380402552,1.5191581923843,5.4801443728488,-1.3320575854918,-1.4176042285654,1.0208166852995,2.4476200380561,-2.5786891919077
34663,Pdgfb,1.1370011396652,9.0931216243788,1,8.1406671880213,-2.3554397507611,1,1.7786274884719,1.1251284334309,-2.2049360596645,1.2291104185953,2.3744662444153,-1.4893610777109
34676,D2Ertd750e,-1.1926867649893,1.1767123187128,1,5.1757584519996,-1.325894594342,2.3473400029539,7.5122494399919,1.1253046150926,4.6918703198385,2.7479447716495,2.0704226018151,1.1145773159972
34690,A430033K04Rik,5.7654073841764,2.603532479852,1.1277782119378,-1.0304985855304,-1.8453553148841,-1.192631566385,1.6097039138392,-1.2487873766018,-1.1270619808847,1.6705558517542,1.0037874695318,-1.4201852573017
34734,9130206I24Rik,-4.3799988855306,-5.1888605590796,-1.7519834527581,-3.307912399511,-1.1478118391991,1.0262784273187,-3.9347939956483,-1.2254855648263,-2.8911192141502,-4.6897965195959,-2.2131660525,1.0668417423402
34758,Olfr315,1,1,1,1,1,-1.1962636325294,1,-1.0122494279296,1.5019518148796,-5.1802772030173,1,-1.5120355425646
34782,Thrap1,1.6839259901321,3.6973281726167,1,5.544035467819,3.1292841471019,1,2.8808059144888,1.1622474446391,2.219463462863,2.3824675822817,1,1.327513664191
34785,Wasf1,1.3243994752345,1.611610172514,2.3611468577044,2.305403775196,1.1442860408185,-1.0428429271965,1.3264472998171,1.0671454081949,2.1425008357227,4.8376896073096,7.8647695202853,1.7481834320198
34835,Cyp3a41,-1.6376986838446,-1.2575498217606,-1.2015396311811,-1.1620352434434,-1.4457326862514,-1.090327334544,-1.6720374482168,-3.3401348440607,-1.7643713619609,-14.022324074076,-1.4797419976041,-1.8131344095791
34880,Ms4a10,1.0791594049734,-1.9130529909024,-2.3108672620791,-2.7364593430793,1.1484645652325,1.4943970445906,-1.3091939810661,-1.7911749215269,-1.9062769650349,-7.557323272132,-1.3926436395454,-2.5908125969678
34922,Zfp422-rs1,-2.773415893389,-2.6520762112938,-1.7704350544711,-2.1543437445161,11.370511453646,5.1944192581363,-1.2263476409767,-1.5619783140738,-1.2632752861963,-2.2942355234433,-1.4972557858329,-1.2492107129906
34979,4931408A02Rik,1.4340028022263,1.9259189215821,8.0008844811835,2.0071415435556,1.0165328786881,2.7922223562528,1.6127498122231,-1.0447235870063,1.5256046368012,1.3656895931389,1.0426666914717,1.0594051992628
34981,ENSMUST00000069422,9.6866364388814,4.2400697413787,-1.2842216879133,-1.1367673725603,1.8153150156551,1.1360009642263,2.604761715238,-1.3502649672698,-1.0109055246681,1.2774767360419,1.116367796384,-2.217241506816
34984,A_51_P281078,-8.394522548428,-9.8863959509074,-11.651182367286,-10.191544380193,-8.0521341184641,-6.9024139317795,-11.423521410363,-1.4263332290114,-1.5604217675602,-4.9429247624359,-4.6127933611832,-1.1482667783491
34990,Jph1,-11.046889249133,-2.3936684744377,-1.8118364816225,1.159238243071,-1.8939565000164,-1.8090434584783,-1.1059627507242,1.6087553345018,1.4100158675622,-4.3155882303386,1.0223393566427,-1.0322935172447
34998,AK085103,-1.5486240516534,1,1,1.1789386344643,1,1,1,-1.198913360686,-8.6362061383818,1,1,-1.0333142057401
35024,5530400B04Rik,-5.6339631230951,-1.8896788399544,1.0025244426522,-1.8350842170039,1.031587093715,-1.853262764316,-2.1002838843146,-1.2423887209856,-1.5173543008689,-2.2863304476709,-1.656338131063,-1.2832226007019
35030,Gnai1,1.0353280966034,1.2799175674618,-1.1770415666162,2.3237692474808,-1.4512492222479,-1.2522383500265,5.0314597172282,1.0705402488379,3.1117378321552,1.5588703616077,1.9290389644505,1.1202240699489
35039,Nol3,1.599219217603,1.8240930977283,2.3448820384592,4.8541478483204,2.6409367496948,1.9685207635554,5.1284721330341,1.3466601227515,4.7850116556768,2.1668607353098,2.5368687575607,1.36406793459
35041,Glb1l,1.5687292704656,1.9370195321613,2.1212848974385,1.654927603991,2.6983171893412,5.0404696025941,-1.0198518076464,-1.0748832616586,7.3501465788044,1.0899229564866,1.8925614952971,4.557881187217
35054,Hamp1,1.0096978232733,-1.0865639702107,1.1009631928994,1.9847280153364,-2.024319226714,-3.2596652300178,1.2679700633026,-1.0715883908673,1.0816329280872,-1.1708093984711,1.3274922673712,-7.3390525939316
35061,AK034976,1,6.6137838909971,1,2.0547027396545,1,1,-1.6103415546986,1.0037577234635,-1.2418727568382,1,-1.4046398975342,-1.0393769946231
35091,AI851790,-4.8273745889504,-2.2165676981045,-1.8764370523912,1.1616706047965,-6.8538406029983,-6.5516848686322,-2.5328939112135,-1.2236060059226,-1.5531485658746,-1.675062437947,-1.6094963643274,1.1833951907588
35095,Pitpnc1,-9.3826604524754,-2.6870144379245,-4.3952441038105,-2.2309559743092,-1.649335474353,-1.4078746851567,-2.581166381578,-1.1989326850419,-5.2970247237431,-4.2200344858237,-2.1176296055707,-1.3673824451435
35102,Cyp4a10,-1.5674980166798,-1.0666589948485,-1.2693284085336,-2.0785668659624,-2.2086047405442,-2.7200006010369,2.4361722953448,7.1587632508507,4.40743585118,-4.9532813850489,-1.9831656888124,1.0487993269967
35139,Ibrdc2,1.6640639031842,2.4158056909151,1,5.5854606947417,-1.9094047560732,-3.622046320635,2.0185057923062,-1.0072072425428,-1.1548763824718,3.4520334869498,-1.0282201252102,1.1108018643732
35176,BB262475,-1.7529438295383,-1.4383679584085,1.1464924523371,-1.226848115079,-1.0277455381209,-1.6831429409107,1,-1.3124325714432,-1.8890349800123,-5.9357964537692,-1.0988279558513,-1.3310549964543
35183,Nlgn1,1,1.3324625142499,-1.9839695394479,-1.4750882377842,1.5341082307369,1,-3.3727643597591,-1.2240684379684,1.0034338788829,-6.5280729660399,-1.1097805267329,-1.2917158838446
35206,Lcn2,2.9182668378498,2.7238989984529,3.821747586634,3.0763588959674,-1.2397548044566,-2.6938474599065,1.3293489595806,-1.0788103391218,1.0119892519264,5.7422222810903,2.4000539269004,-1.2026772614185
35207,4930481B07Rik,1.689962236191,2.8458696230209,5.6343004228587,2.2746469553087,-1.1369071558464,1.4113183880906,2.6470856883502,-1.0664153802208,2.4823441983549,1.1886461827616,2.3218277634336,1.3155973802483
35218,Cpne1,1.8790701776364,1.4000643588488,-1.7178727868543,-1.1297189143404,5.0043537303026,5.638881914579,1.2704453851095,-1.2899176937605,1.3690048918613,-1.0058154444632,1.0685865412944,-1.5654060213314
35220,AK035337,-2.114866704858,-1.3316129192162,1,2.5840445690125,1,1,6.7222707441602,1.0281678033697,-1.2390835746841,1.90493867872,1.0796124893746,-1.0202633120276
35222,AK086129,-1.8311503317826,1.1535411722648,-2.9481257223455,1.2340086387162,-3.5441165872488,1.0573262147674,1.3899430297939,-1.3054252237899,-5.9653372292026,-1.4129311504871,-1.240074279933,-1.7902554314292
35226,AK050573,-6.331520246947,-1.8103393856237,-1.5891833270587,-1.267946706646,-1.4456394794251,-1.6450571873977,-1.1437705234901,-1.0056192078323,-1.7564670210144,-2.1472272002523,-1.1106502021799,-1.0760634989929
35249,Zfp712,2.8478296018739,8.0651788024072,1,5.1906052300967,1,1,1,-1.0317835511407,1,1.9120092984566,1,-1.5605583076818
35316,Dst,1,5.8958306433349,1,1.1835273542424,1,1,1,-1.0262259679858,1.2743302720244,1,-1.662103254985,1.1460888832185
35321,Zbed3,5.4815452052186,2.6636060950212,2.1329663303154,1.8466134735352,1.5804108406003,1,1.703366100915,1.1080136228339,-1.003515049746,1.8834105551671,1.0458981624947,1.2369436060462
35326,Cpa1,-1.9068081521849,-2.8508541544234,-4.3208580600931,-1.8030384989879,-6.3699936587387,-4.1423996843724,-2.1089534798424,-1.3160185168524,-1.3741558782818,-6.5165090089691,-1.3769938481194,-1.0658060962233
35330,Golph3l,2.1178880505255,2.9619518890345,5.2215086283964,2.7558336578057,1.0695736620343,1.1329290163454,2.1503442897811,-1.0845385658503,2.8424183618087,3.1680060332334,2.9670372585428,1.0244514936836
35374,Spon1,1.3974169283294,5.6334831543995,-1.3332604612442,3.0234375322255,-3.4919739883984,-1.7017901279712,5.5067454293537,-1.1015213013339,-2.5641533810444,1.3215725211968,1.5377757216651,1.1794086265118
35399,Clec5a,-5.411927873722,-2.0518849213724,-1.8896048719145,-1.2278134881097,-1.6743798926822,-1.1520716773094,-2.4555512344177,-1.1127671593126,-1.0616926236295,-1.2661203816652,-1.5807784254163,1.1203037765919
35412,Rgs8,1,5.0638519513421,1,1,1,1,1,1.0667604354909,2.1719958944226,1,1,1.0087074072536
35422,Nsd1,2.4287845970479,5.8383751832361,1,2.8879721445277,1.0994986488447,1,1,-1.0400049347492,-1.4610934707213,1,1,-1.1933908398715
35430,Mtmr11,1.8147591717712,2.5006332411656,4.4716932078782,5.7060687502309,1.084555047775,-1.2887420523107,1.7113703364544,1.0670911056088,1.3016343467995,1.9850753661189,-1.0447365771378,1.288801402442
35466,2210408I21Rik,1.6285383871154,2.6666498899476,1.7475394960668,2.298581992289,1.0179472887798,2.4171633462195,2.221830887704,-1.0879887382204,1.5567181896238,5.3032243488123,1.6852331752669,-1.0193875848495
35485,AK034271,-2.7512686530442,-2.604036096381,-2.370718561408,-2.4094060693218,-1.2181411097922,-2.933735796487,-2.4768858950004,-1.6213732365841,-2.0313932264903,-6.5337121916505,-1.8735703288662,-1.8948550782888
35504,Chst1,4.3690800309092,3.2747790245105,5.4204956471074,7.9724719515642,1.0143261452607,1.0531879948569,2.6468114212577,-1.152385008867,2.2643835957899,2.3600869310743,1.485210462728,1.0482445183536
35523,Galnt10,2.8295931796493,2.3069649697491,1.0172687654878,1.8670545199991,2.8670152300807,2.0345623334804,-1.1222861412801,-1.0590478917355,1.3704998741651,1.4056396527471,5.1188688184168,-1.3445470370663
35524,AK089910,1,1,1,2.7575474866973,1,1,-5.8355796347582,1.012626503499,1,1,1,-1.1227519034147
35548,Cntnap5a,1,-1.3880848045593,-2.0929699839166,-1.3622097988831,1,-2.7983755652821,-1.0127043605756,-1.2060413551102,-1.5914206899713,-6.0690400019534,-1.3913135027669,-1.2017524051913
35555,Gja7,1.4660979956156,2.9547653671056,2.9231560473871,6.5665763772416,1.022113442445,1.4422581441061,3.6847158288094,-1.0310342680845,1.9191812852903,1.6971647385871,2.0608576750909,1.182777896697
35621,E2f8,1.3483014451175,1.8062505818478,2.4866233072663,2.4899578762466,-1.4229741149884,-1.0411387242896,2.917265795481,1.4696232024343,1.4722718214969,1.1413446304847,6.7051577529552,-1.0376571907722
35628,Ihh,2.2087776543246,2.81193320379,1.9886712718177,4.2679173446929,1.4375600660121,1.2639037430174,2.7913159679269,-1.0417619717602,3.6986905696016,1.2841448074421,5.2257424286448,-1.1225662991148
35646,Ifng,-1.3132185234789,2.0165732409851,1,3.0565534872528,-1.1366168760659,-2.0618069536859,6.1929845991804,-1.0476393441228,1.3261480163232,5.8200136067687,2.1203668216351,1.1254743455725
35695,NAP108760-1,1.4356811556767,-1.2610287845564,-1.9403183906006,-2.3185635283008,1.7520278283209,1.6189297355348,-7.6740212948585,-1.4205253881554,-1.7274600003696,-1.8688222666649,1.2280354390535,-1.6189409187439
35720,Nppa,1,-1.8027811150871,-1.67235317872,-1.9960297041331,1.7884261030252,1.10854901397,-1.5546978572492,-1.350146826639,-1.6759304818913,-5.7247826146664,-1.9985775284769,-1.0649090062309
35742,AK035967,-7.8842248242781,-1.1317812635862,-1.2088532989075,-1.147618128453,-1.9096597739834,-1.241816711556,1.5769720644108,-1.2446653515014,-1.8973873465666,-1.0597794648103,1.0110792788276,-1.1960320016078
35766,NAP030672-1,1.6125530090672,-1.1276592845262,-2.0406569376108,-2.1535105316392,1,1,-1.4116596458137,-1.2124546403364,-1.9378760707251,-5.3467884348741,-1.6480485444331,1.2370962772672
35771,BB533394,1.4263135236257,5.9968336246928,1,1.7347743813985,2.2329705740348,1,1,1.0447016965945,1.0588218624701,1,-1.1450556657861,1.1420181337729
35803,Rab10,-1.462715959677,1.1122824888824,1,1.1243566684627,1.5682922632977,1,6.8593031954339,-1.137073399917,-1.3061738957049,2.0144848239749,1,-1.0332854166851
35804,Rab31,5.273804178761,3.4930113756355,-1.266312809381,1.5598757265281,-1.3659348952535,1.2862133116625,-1.2729988168147,-1.2126216002737,-1.053730619393,-1.5336985253453,-1.699464120167,-1.1716049556756
35880,Ctnnal1,2.679334893349,2.9035412477031,2.868791596177,2.4173804192132,-1.4058921306021,-1.9385901421823,1.3623321319309,-1.0717369400546,1.4477614221629,5.5746935692529,1.3040372582466,1.306447613846
35882,Zcchc11,2.5208499750417,4.9581310321394,2.7782543307521,11.915437692113,-1.3017302582959,-1.9851393584196,6.6472344998358,1.9191370950168,6.4968673554721,2.0355229345232,15.278474722232,1.3723535181363
35892,AK034263,-1.9161168940983,-2.0132791689982,-2.7939137820258,-3.3955568028943,-1.5543077053838,-1.5231897200037,-3.2602732448982,-2.2518268852378,-2.0101200709299,-5.4805860381015,-1.7683490767062,-2.7174026838568
35924,Tcl1b4,-3.7254522387241,-5.234135965726,1.4949270489134,-1.6635313892323,1.749854746985,1.1503778209225,-2.3866349710784,-1.1911292786883,-1.7048218385554,-4.1290486507099,-1.7799057251997,1.1182219166915
35931,Padi4,1.4173463838228,6.759911340543,1,2.807760111944,1.1084262441511,-1.0411406421397,1.5279952353183,1.0787499783322,1.5790976964507,1.1017462982467,-1.2247518383388,1.4766582632067
35969,Pou6f2,-4.5058320517225,-5.8386306125811,-2.1596829515792,-2.7886627785075,1.9760366714551,-1.0143688170635,-2.2055199980575,-1.5217243847869,-1.8638415968309,-3.7675411111144,-1.4841780350463,1.0093801271101
35982,Ube1dc1,2.5939464131481,2.3500656790754,1,2.7350420009,-1.3480748299108,1,9.1361032704231,1.0277072019967,-1.4160546028312,2.4341088758927,1.0921422291238,1.0122850430341
35985,Hamp2,-2.3461836285597,-2.1354529148609,-1.7330057353271,1.261679364562,-2.3979217118346,-2.7971966535718,-1.1918220058671,-1.5689207251772,-3.3355695456807,-9.8557119044199,-5.0275453875562,-6.2084473144141
35994,Olfr1160,1,-2.0122456628691,-5.4406401232537,-1.5638568617336,1.3775171040213,1,-2.7242502536155,-1.1797875259385,-1.4844206935627,-1.2383690803735,-1.447594752064,-1.0962971876326
36024,LOC673433,-2.2069322445085,-2.9494361573976,-2.1675893074269,-2.55965833944,-1.3298877940371,-2.7583539895562,-1.6765132880577,-2.0416110141806,-5.9126204344343,-4.7347930341028,-1.8434739287724,-2.1560756756819
36035,Ap1g1,1.2870517220143,2.6776820051095,1,2.445118997825,1.1468209024917,1,5.5995999372879,1.0246798593691,-1.5402137636058,2.5168828413597,2.9822977440739,1.0882470536244
36069,4931422A03Rik,-2.4275210246431,-1.9773702690921,-1.9695318122121,-2.4134705290159,1.3396365866717,-2.1960842638694,-1.2296332550215,-1.1656635059655,-1.7054421799729,-5.0779918557206,-1.4723464040712,-1.1638936533221
36096,Olfr985,-2.0917173561246,-2.177599459182,-2.7515347371781,-2.3032018462433,-1.7730827310024,1,-3.1039806125994,-1.8669728397997,-1.7268316501401,-5.3508650732927,-1.3597059562538,-2.1745830572191
36128,Nppa,-1.7894105766721,-2.607888384456,-6.4556800771164,-1.6982592939358,1,-1.7193527990848,-1.1708336617169,-1.3182142436649,-1.8012168456772,-2.804329238196,-1.4519812226306,-1.1943873636412
36138,Antxr1,1.9933520173431,2.1836045973687,2.7550469229797,5.56257654205,1.4307178646407,-1.2067388646591,2.1426291051149,1.4846668103207,2.5348309431582,1.3639862740897,2.6073840229005,1.348885232281
36146,3830402I07Rik,-1.0279521518533,2.0384966402221,-1.8578172883946,1.9928196643757,1.5944576920645,2.5912660196916,2.4827329037798,-1.1291730388671,3.5957459502824,7.9701959719105,4.0573175544393,1.0392135482293
36162,Olfr1115,-1.0505175206141,2.782223406754,1,-1.2416268626633,1.4439428347839,1,-2.0564350623171,-1.2241473591211,-2.2888113582848,-5.1850506125423,1,-1.522141406004
36163,C330007P06Rik,2.4745828571828,3.2242521640641,3.8289879534802,4.327828076104,1.1974629912398,1.6313156402202,1.7904368180982,1.3858365142146,5.6002575472218,3.9059169066992,3.6502869012519,1.5241510162771
36165,Cox6b2,-1.1052977857537,-1.0938478058785,1.4139563414094,1.1662616633656,1.3528791385702,1.2184457571495,5.697115182815,1.1001180744404,3.3856105551536,1.0419003885754,1.1503616630947,1.0572444159234
36208,LOC672445,1,1,1,1.5715203167994,6.1994619670301,1,1,-1.0979571721878,-2.1384248865109,1,1.1949303722823,-1.0346453255936
36232,1700086P04Rik,6.4761664137235,9.8474322146244,4.6498613152075,3.1114225863144,24.417432734967,33.066634883713,10.666698016249,-1.0902738606831,22.65948316937,5.6693725942704,2.9013157792988,3.7615600557145
36244,4921504I05Rik,-2.3996284373346,-1.2909695538153,1.7552864488252,3.8241683252033,-1.1136843069195,-1.2088215675655,1.5246213601477,-9.4315918826106,1.2504078744746,1.3986240761925,2.3134973160522,1.3910508309116
36254,Arih2,2.6762273209925,3.2790950077439,5.1532949486333,2.2861356705631,1.0390233318688,1.3845766396757,-1.2295367102814,1.372966687464,2.3382556908216,1.4474380996662,1.282625884181,1.4202964449657
36267,Pnlip,-4.8916908246357,-2.9859325973725,-4.3824603950562,-1.5664624904755,-4.3829044210198,-6.872741351599,-4.0407966922878,-1.2585622466901,1.1517361541784,-3.3731449189972,-1.5813718366938,-1.6245870984822
36268,AK034379,2.8338313468475,3.6598475892094,1,1.4704186417563,1,-2.810742108479,5.9407188571675,-1.2460971421733,-1.2460409062461,-2.1305169808223,-1.2356167871058,-1.1139084539151
36311,Hebp2,2.9353912815966,2.3347264315089,4.8883354427062,9.1668051486022,1.9310299069712,1.8216838158574,3.8797433731621,1.1954213280221,9.0161473348947,3.6695262603291,4.6848964916001,-1.1813193016876
36326,Mettl4,5.9518091948659,6.7120471714486,1.4420821459741,2.4503775224979,1.3029627500626,1.4065008533637,1.3939654187687,-1.0071643154288,3.6879413009801,10.147521963827,1.9261051834609,-1.2363052115977
36340,Cndp1,1,-1.0120551285804,-1.9708564817468,-1.6436486978065,1,-1.4747520210044,1,-1.4781584826744,-1.945409355175,-5.5528123844072,-1.3766641404655,-2.1449244511258
36341,Pax3,1,1,1,1.4712517756476,1,1,6.4719477138308,-1.0746271286272,-1.2385116610902,1,-1.1026068849656,1.0388640076057
36367,Abi3bp,2.3535314168663,3.4957953472251,2.3525399110147,6.8328360468603,-2.0196634216898,-2.2251177594357,3.1718964437002,1.339793911898,2.8518718078264,1.3656046911326,4.1701915121484,1.0149857851297
36394,NAP046289-1,-1.2226515422171,-1.9409707914931,-3.5028295114833,-1.6683224731387,-1.8019469456958,1.1287399591061,-1.7592841904944,-1.5080613167092,-1.7530326304387,-6.1342433390732,-1.5903766838225,-1.5774441796757
36396,LOC328277,-2.3522203342464,2.1829661429292,1,6.776165428348,-1.1525224665277,1.0151734241484,1.7058741965135,1.0269429078972,2.0399851217882,-1.1490438430632,1,-1.0008908522805
36402,Fkbp5,-7.2072402615303,-4.1560714000776,-3.1639382582837,-1.3739344083718,-1.6044049750423,2.6042879411758,1.3298020557663,-1.2192183768137,-2.1198640017848,-3.9833548823294,-2.0330731273395,-1.755484503122
36414,Pcdh9,1.0939933951348,5.0130495812914,1,2.2571218242265,1,1,-1.2575127584287,-1.2788099302259,-5.2655167666224,1,1,-1.5961621201816
36435,4933414I15Rik,-6.7303089398039,-2.744902988237,1.7152522591268,-1.408957846535,-1.0366539336832,-1.2023876309983,-3.8651290603153,-1.0721733298158,-1.5113567848109,-5.5873129855977,-1.9219584738673,1.2720523950458
36447,Pop1,2.5941256028073,9.022626921397,1,-1.8502269393306,-2.1785974953244,1,2.1750237321667,-1.1761296538172,-1.2589601976694,3.3261130024746,1.0587080127101,-1.0909528972825
36488,Cyp3a44,1.2271942168558,1.1138722898493,1.212824328355,-1.0556192468347,-1.2637291403237,1.5724324583417,-1.4607234454591,-1.6027286487323,-1.3379503577119,-10.799409266631,-1.5567755422979,-1.2910290065292
36494,Meig1,1.4311824433502,2.0783180048532,3.4133356760899,6.2183333525601,3.2990963554196,4.1865665579111,4.8675228618802,1.6038730870539,17.476320472606,4.7265907422299,6.1335795179821,2.1555693512764
36548,Slmo1,1,-2.580797919855,-5.4467820805387,-1.9407249982848,1,1.8431471115652,-2.7888811055873,-1.2704483104214,-1.3896838165374,-1.5547479755946,-1.429940609332,-1.5572200971711
36601,Igf2,2.1623400887395,2.0804055323092,-1.1590615525389,7.7409275007258,1.8625073702547,4.4133563974027,1.804562798343,-1.0102065033066,1.1402513628756,2.0334195748213,-1.1675954663511,1.0319838479421
36618,AK052163,1.6250360505086,5.3484999982735,1,-1.0641457135356,-1.729792461084,1,-1.1842974659016,-1.141153062219,-1.0842963603933,-1.4115653854336,-1.2809347275135,-1.1426867722138
36627,Lars2,-3.2216844432651,-6.4130850567006,-1.73670878046,-3.7179196520449,1.2419279467561,-1.765480804574,-2.3312937533557,-3.7896054822985,-3.0960359863316,-4.0215178434057,-2.4491703885423,1.3367278609693
36633,Glis1,-1.9424014786443,-1.1264566935555,-2.0416345192313,-1.8111190555784,-1.3026267729352,-2.5048573608508,-1.2786656544997,-1.2419393853878,-1.4403929929467,-6.5603951670391,-1.2434487783802,1.1165459484544
36635,C730049O14Rik,2.7954388722599,2.0590979204812,2.2372061267266,2.1667310152809,1.4129018702427,-1.0195185919867,2.7125827772434,5.5861423692579,2.6930660188315,2.5519725580182,3.5194678312063,2.9241456447414
36661,Gapvd1,-1.5020279009877,2.4254090850007,1,5.4877333403909,1.0323788530493,1,7.1382211705077,1.0606597780297,1,2.5365066193274,2.6843367676152,1.0601304283299
36674,Slc35a5,1.2405157997292,2.4734549226772,2.5782973366984,2.2783476856226,-1.1157965133769,-1.0842304499222,-1.052163665078,1.1048753894789,2.0782510088762,5.4464183839843,1.8657394734555,1.1106289762399
36687,AK052259,-6.1741190594144,-2.2735316268174,-3.8809495749252,-2.4904452578307,-2.058012460851,-1.7356334041236,1.1713724352789,-1.7241180557226,-2.2276707373352,-2.1917600165618,-1.9624698803885,-1.9333433992707
36689,2310039E09Rik,-13.266305679433,-1.7722949500039,-2.999528550148,-2.5507858549586,1,-1.501543782435,-1.4745313142899,-1.5937456044661,-2.0519557921908,-2.4194296577783,-1.6583988960953,-2.0613892172456
36692,Pbk,-2.8380497224519,-2.2482831208842,-1.0013730383967,4.6425757651732,-1.8539371196206,2.3120009063471,5.8035669656238,-1.0395270624798,4.3100667883963,2.1626587664314,1.1793211845766,1.1852348151926
36694,Gli3,-7.5673879657551,-2.3943795797133,1,-1.2332590184218,-2.0511480099481,1,-2.3098564991783,-1.0563482082241,1.1345595610338,1,-1.2916207102073,1.1941104527672
36698,Il22ra2,-11.852500982736,-2.7668843059384,-2.2689138178042,1.0583672679689,-3.6233476052326,-5.0092533811848,-5.4642177786015,-1.1569316442381,-1.7196972627688,-1.5554462205451,-1.5786759759833,-1.4353638360588
36719,Pax1,-2.057751846169,3.6305213913343,1,5.4703233729947,2.3222073750887,1.8943795638728,3.7191440517832,1.1645147666917,9.7655340806879,3.3557917343303,1,1.1002221904131
36729,Mycbpap,1.2786509334021,4.0047277762672,5.0133612512569,2.5497875721025,-1.0078326180661,-1.5509542957204,2.0915921345856,1.1310786374636,1.7021036381721,2.0677879492683,1.9902745974837,1.3687401284455
36755,AK050801,-2.6326795502532,2.1866335132668,1,1,1,1,1.0134050170137,-1.0036508113076,-8.5341053550679,1,-1.7650418208229,1.1049336502088
36766,Wap,-5.132500495853,-1.4705710090321,-2.1283007594276,-1.6495063812946,2.0695122430889,1.3178257824538,-2.7203826728718,-1.2704102818912,-1.7604674514885,-6.5714771177671,-1.2260113761043,-1.1908629945673
36778,E330024J20Rik,-6.1618766464313,-1.4959600646847,-2.3335655244704,-1.566682527632,1.5448737718915,1,-1.0282700820312,-1.2797643264424,-1.2053114993643,-5.137833190913,-1.5291215187018,-1.0716774685561
36801,Kctd12b,-1.9807013610114,1.0619087515897,1,5.554628268127,1.275710117862,1,-1.4419227699728,-1.128939581477,1,1,1,-1.1763325108912
